dataset,spectrum_id,query_id,true compound name if available,true SMILES,true InChIKey,true molecular formula,PFAS class/subclass if available,precursor m/z,ion mode,adduct,number of candidates,FragAnnotor true rank,FragAnnotor top-1 candidate SMILES,FragAnnotor top-1 candidate InChIKey,FragAnnotor top-1 score,FragAnnotor status,FragAnnotor native_or_fallback,CFM-ID true rank,CFM-ID top-1 candidate SMILES,CFM-ID top-1 candidate InChIKey,CFM-ID top-1 score,CFM-ID status,CFM-ID native_or_fallback,SIRIUS true rank,SIRIUS top-1 candidate SMILES,SIRIUS top-1 candidate InChIKey,SIRIUS top-1 score,SIRIUS status,SIRIUS native_or_fallback,MS2DeepScore true rank,MS2DeepScore top-1 candidate SMILES,MS2DeepScore top-1 candidate InChIKey,MS2DeepScore top-1 score,MS2DeepScore status,MS2DeepScore native_or_fallback,top-1 Tanimoto similarity,whether FragAnnotor beats CFM-ID,rank improvement over CFM-ID,whether FragAnnotor beats SIRIUS,rank improvement over SIRIUS,whether FragAnnotor beats MS2DeepScore,rank improvement over MS2DeepScore,failure category if applicable
PFAS,LS9dde3564a49b,LS9dde3564a49b,"3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl dihydrogen phosphate",O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FZTRDYSPWWJCOF-UHFFFAOYSA-N,C8H6F13O4P,fluorotelomer_or_ether_pfas,442.9723,negative,[M-H]-,463,4.0,CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,OYIKARCXOQLFHF-UHFFFAOYSA-N,0.8726611384563898,completed,precomputed_external_real_scores,4.0,CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,OYIKARCXOQLFHF-UHFFFAOYSA-N,0.9084731870827528,completed,precomputed_external_cfmid4_scores,37.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.07692307692307693,False,0.0,True,33.0,False,,not_top1_but_top5
PFAS,LSa67d1dbcf42d,LSa67d1dbcf42d,Fipronil desulfinyl,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1C(F)(F)F,JWKXVHLIRTVXLD-UHFFFAOYSA-N,C12H4Cl2F6N4,other_pfas,386.9644,negative,[M-H]-,463,14.0,O=C(O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,GDQLSTSWOFAQNO-UHFFFAOYSA-N,0.20210672544403585,completed,precomputed_external_real_scores,119.0,CC1(C)CNC(=NN=C(/C=C/c2ccc(C(F)(F)F)cc2)/C=C/c2ccc(C(F)(F)F)cc2)NC1,IQVNEKKDSLOHHK-FNCQTZNRSA-N,0.2313800556658252,completed,precomputed_external_cfmid4_scores,72.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.05263157894736842,True,105.0,True,58.0,False,,missed_top10
PFAS,LSaf81d7e78a2e,LSaf81d7e78a2e,Lansoprazole,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,MJIHNNLFOKEZEW-UHFFFAOYSA-N,C16H14F3N3O2S,PFSM,368.0686,negative,[M-H]-,463,16.0,O=C(O)C(F)(F)C(F)(F)F,LRMSQVBRUNSOJL-UHFFFAOYSA-N,0.18890258499347407,completed,precomputed_external_real_scores,25.0,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2CCC(F)(F)F)n1,LTUNNEGNEKBSEH-UHFFFAOYSA-N,0.1609916862007241,completed,precomputed_external_cfmid4_scores,96.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.06896551724137931,True,9.0,True,80.0,False,,missed_top10
PFAS,LSafa6fc2e5c8a,LSafa6fc2e5c8a,Apalutamide,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,HJBWBFZLDZWPHF-UHFFFAOYSA-N,C21H15F4N5O2S,PFCA,476.081,negative,[M-H]-,463,47.0,O=C(Nc1ccc(F)cc1)c1cccc(Oc2cccc(C(F)(F)F)c2)n1,CWKFPEBMTGKLKX-UHFFFAOYSA-N,0.12532974693623367,completed,precomputed_external_real_scores,11.0,O=C(O)c1cccc(N(Cc2cccnc2)c2ccc(OC(F)F)c(OC(F)F)c2)c1,GLUDVMFRXKAGHO-UHFFFAOYSA-N,0.1001945898877897,completed,precomputed_external_cfmid4_scores,50.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.15789473684210525,False,-36.0,True,3.0,False,,missed_top10
PFAS,LSb72b9e493fcd,LSb72b9e493fcd,Flufenamic acid,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,LPEPZBJOKDYZAD-UHFFFAOYSA-N,C14H10F3NO2,PFCA,280.0591,negative,[M-H]-,463,1.0,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,LPEPZBJOKDYZAD-UHFFFAOYSA-N,0.6392046278731159,completed,precomputed_external_real_scores,1.0,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,LPEPZBJOKDYZAD-UHFFFAOYSA-N,0.9830377223617538,completed,precomputed_external_cfmid4_scores,86.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,1.0,False,0.0,True,85.0,False,,
PFAS,LSbe93926947e2,LSbe93926947e2,"3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl dihydrogen phosphate",O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FZTRDYSPWWJCOF-UHFFFAOYSA-N,C8H6F13O4P,fluorotelomer_or_ether_pfas,442.9723,negative,[M-H]-,463,1.0,O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FZTRDYSPWWJCOF-UHFFFAOYSA-N,0.6499288348343812,completed,precomputed_external_real_scores,1.0,O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FZTRDYSPWWJCOF-UHFFFAOYSA-N,0.9868310099784796,completed,precomputed_external_cfmid4_scores,37.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,1.0,False,0.0,True,36.0,False,,
PFAS,LSc125f514f0e6,LSc125f514f0e6,Flufenamic acid,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,LPEPZBJOKDYZAD-UHFFFAOYSA-N,C14H10F3NO2,PFCA,280.0591,negative,[M-H]-,463,2.0,O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,ZXMGHDIOOHOAAE-UHFFFAOYSA-N,0.6423404236365868,completed,precomputed_external_real_scores,1.0,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,LPEPZBJOKDYZAD-UHFFFAOYSA-N,0.8739970537154369,completed,precomputed_external_cfmid4_scores,86.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.11904761904761904,False,-1.0,True,84.0,False,,not_top1_but_top5
PFAS,LSc2098979cec6,LSc2098979cec6,Flurtamone,CNC1=C(c2cccc(C(F)(F)F)c2)C(=O)C(c2ccccc2)O1,NYRMIJKDBAQCHC-UHFFFAOYSA-N,C18H14F3NO2,PFCA,332.0904,negative,[M-H]-,463,1.0,CNC1=C(c2cccc(C(F)(F)F)c2)C(=O)C(c2ccccc2)O1,NYRMIJKDBAQCHC-UHFFFAOYSA-N,0.4396057426897784,completed,precomputed_external_real_scores,1.0,CNC1=C(c2cccc(C(F)(F)F)c2)C(=O)C(c2ccccc2)O1,NYRMIJKDBAQCHC-UHFFFAOYSA-N,0.6734838882299429,completed,precomputed_external_cfmid4_scores,108.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,1.0,False,0.0,True,107.0,False,,
PFAS,LScc663d687009,LScc663d687009,Flurtamone,CNC1=C(c2cccc(C(F)(F)F)c2)C(=O)C(c2ccccc2)O1,NYRMIJKDBAQCHC-UHFFFAOYSA-N,C18H14F3NO2,PFCA,332.0904,negative,[M-H]-,463,13.0,CCN(CCOP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,JRSUJBJSUYPODE-UHFFFAOYSA-N,0.3875914106785432,completed,precomputed_external_real_scores,9.0,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,LKJPYSCBVHEWIU-KRWDZBQOSA-N,0.3898234925087537,completed,precomputed_external_cfmid4_scores,108.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.06756756756756757,False,-4.0,True,95.0,False,,missed_top10
PFAS,LSce977390f5ae,LSce977390f5ae,6-2-FTS,O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,VIONGDJUYAYOPU-UHFFFAOYSA-N,C8H5F13O3S,fluorotelomer_or_ether_pfas,426.9679,negative,[M-H]-,463,1.0,O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,VIONGDJUYAYOPU-UHFFFAOYSA-N,0.5862877089784325,completed,precomputed_external_real_scores,1.0,O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,VIONGDJUYAYOPU-UHFFFAOYSA-N,0.8359748218703986,completed,precomputed_external_cfmid4_scores,155.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,1.0,False,0.0,True,154.0,False,,
PFAS,LSd3ca1a2d439e,LSd3ca1a2d439e,Florasulam,COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12,QZXATCCPQKOEIH-UHFFFAOYSA-N,C12H8F3N5O3S,PFSM,358.0227,negative,[M-H]-,463,1.0,COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12,QZXATCCPQKOEIH-UHFFFAOYSA-N,0.2795076999845144,completed,precomputed_external_real_scores,2.0,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,XPOQHMRABVBWPR-ZDUSSCGKSA-N,0.1999763262129862,completed,precomputed_external_cfmid4_scores,126.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,1.0,True,1.0,True,125.0,False,,
PFAS,LSd476ce50eb3e,LSd476ce50eb3e,FLE_n_374.0465_19.4,O=C(O)CNC(=O)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,KSKPSRMUFZRAJJ-UHFFFAOYSA-N,C13H11F6NO5,PFCA,374.0469,negative,[M-H]-,463,1.0,O=C(O)CNC(=O)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,KSKPSRMUFZRAJJ-UHFFFAOYSA-N,0.5513212772810477,completed,precomputed_external_real_scores,1.0,O=C(O)CNC(=O)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,KSKPSRMUFZRAJJ-UHFFFAOYSA-N,0.8463782279008254,completed,precomputed_external_cfmid4_scores,79.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,1.0,False,0.0,True,78.0,False,,
PFAS,LSdd20446a518a,LSdd20446a518a,5mPFOA,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,HDWNCRCOUUAYQG-UHFFFAOYSA-N,C8HF15O2,PFCA,413.0,negative,[M-H]-,463,5.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,GTHPUDUCLLCPLT-UHFFFAOYSA-N,0.7087717090505544,completed,precomputed_external_real_scores,2.0,O=C(O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,RGXLMLZPWKONOH-UHFFFAOYSA-N,0.5446007704368325,completed,precomputed_external_cfmid4_scores,48.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.5833333333333334,False,-3.0,True,43.0,False,,not_top1_but_top5
PFAS,LSdedb23e96bea,LSdedb23e96bea,62FTA,O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,LRWIIEJPCFNNCZ-UHFFFAOYSA-N,C8H3F13O2,PFCA,377.0,negative,[M-H]-,463,3.0,O=C(O)/C=C(/F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,BKOBFLVYTXYFQZ-OWOJBTEDSA-N,0.38127144996215906,completed,precomputed_external_real_scores,111.0,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,HJBWBFZLDZWPHF-UHFFFAOYSA-N,0.14621626003983,completed,precomputed_external_cfmid4_scores,88.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.3870967741935484,True,108.0,True,85.0,False,,not_top1_but_top5
PFAS,LSe012b018548a,LSe012b018548a,"N-(2-Fluorenyl)-2,2,2-trifluoroacetamide",O=C(Nc1ccc2c(c1)Cc1ccccc1-2)C(F)(F)F,XPHPBNGAXWJHHP-UHFFFAOYSA-N,C15H10F3NO,other_pfas,276.064172,negative,[M-H]-,463,2.0,CC(C)[C@@H](Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,INISTDXBRIBGOC-XMMISQBUSA-N,0.5361177042690974,completed,precomputed_external_real_scores,1.0,O=C(Nc1ccc2c(c1)Cc1ccccc1-2)C(F)(F)F,XPHPBNGAXWJHHP-UHFFFAOYSA-N,0.7891906569287086,completed,precomputed_external_cfmid4_scores,169.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.1625,False,-1.0,True,167.0,False,,not_top1_but_top5
PFAS,LSe6d1311766b0,LSe6d1311766b0,ADONA,O=C(O)C(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,AFDRCEOKCOUICI-UHFFFAOYSA-N,C7H2F12O4,PFCA,376.9689,negative,[M-H]-,463,12.0,Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,NOOCSNJCXJYGPE-UHFFFAOYSA-N,0.8044735510543732,completed,precomputed_external_real_scores,6.0,Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,NOOCSNJCXJYGPE-UHFFFAOYSA-N,0.95742160331203,completed,precomputed_external_cfmid4_scores,3.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.11666666666666667,False,-6.0,False,-9.0,False,,missed_top10
PFAS,LSefab30baa608,LSefab30baa608,Fipronil,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,ZOCSXAVNDGMNBV-UHFFFAOYSA-N,C12H4Cl2F6N4OS,PFSM,434.9314,negative,[M-H]-,463,3.0,O=C(O)C(F)(F)C(F)(F)F,LRMSQVBRUNSOJL-UHFFFAOYSA-N,0.35344944144599494,completed,precomputed_external_real_scores,5.0,O=C(O)C(F)(F)C(F)(F)F,LRMSQVBRUNSOJL-UHFFFAOYSA-N,0.5762068474939821,completed,precomputed_external_cfmid4_scores,187.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.07692307692307693,True,2.0,True,184.0,False,,not_top1_but_top5
PFAS,LSf509f9b3d494,LSf509f9b3d494,Picolinafen,O=C(Nc1ccc(F)cc1)c1cccc(Oc2cccc(C(F)(F)F)c2)n1,CWKFPEBMTGKLKX-UHFFFAOYSA-N,C19H12F4N2O2,PFCA,375.0762,negative,[M-H]-,463,1.0,O=C(Nc1ccc(F)cc1)c1cccc(Oc2cccc(C(F)(F)F)c2)n1,CWKFPEBMTGKLKX-UHFFFAOYSA-N,0.6326551570815632,completed,precomputed_external_real_scores,1.0,O=C(Nc1ccc(F)cc1)c1cccc(Oc2cccc(C(F)(F)F)c2)n1,CWKFPEBMTGKLKX-UHFFFAOYSA-N,0.9683625322231596,completed,precomputed_external_cfmid4_scores,23.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,1.0,False,0.0,True,22.0,False,,
PFAS,LSf68cbaf077d3,LSf68cbaf077d3,MK-274,NC(=O)c1nc(-c2cccc(-c3cc(F)ccc3OCC(F)(F)C(F)(F)F)c2)n[nH]1,OWSLGPREZQMVQP-UHFFFAOYSA-N,C18H12F6N4O2,PFCA,429.0792,negative,[M-H]-,463,9.0,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl,PWPJGUXAGUPAHP-UHFFFAOYSA-N,0.5348662260013886,completed,precomputed_external_real_scores,3.0,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl,PWPJGUXAGUPAHP-UHFFFAOYSA-N,0.6915145803662048,completed,precomputed_external_cfmid4_scores,114.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.1744186046511628,False,-6.0,True,105.0,False,,top10_only
PFAS,LSfe86fa4ca2e0,LSfe86fa4ca2e0,Flufenamic acid,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,LPEPZBJOKDYZAD-UHFFFAOYSA-N,C14H10F3NO2,PFCA,280.0591,negative,[M-H]-,463,5.0,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC(F)F)cc(OC(F)F)n1,ZTYVMAQSHCZXLF-UHFFFAOYSA-N,0.31371980724212434,completed,precomputed_external_real_scores,1.0,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,LPEPZBJOKDYZAD-UHFFFAOYSA-N,0.1884780027372785,completed,precomputed_external_cfmid4_scores,86.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.19117647058823528,False,-4.0,True,81.0,False,,not_top1_but_top5
PFAS,LSfec12b1780f1,LSfec12b1780f1,Fipronil desulfinyl,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1C(F)(F)F,JWKXVHLIRTVXLD-UHFFFAOYSA-N,C12H4Cl2F6N4,other_pfas,386.9644,negative,[M-H]-,463,8.0,O=C(O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,GDQLSTSWOFAQNO-UHFFFAOYSA-N,0.2786537996384617,completed,precomputed_external_real_scores,7.0,CC1(C)CNC(=NN=C(/C=C/c2ccc(C(F)(F)F)cc2)/C=C/c2ccc(C(F)(F)F)cc2)NC1,IQVNEKKDSLOHHK-FNCQTZNRSA-N,0.2707895668538755,completed,precomputed_external_cfmid4_scores,72.0,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,0.0,completed,precomputed_external_sirius_scores,,,,,model_unavailable_native_required,native_unavailable,0.05263157894736842,False,-1.0,True,64.0,False,,top10_only
