dataset,spectrum_id,query_id,true compound name if available,true SMILES,true InChIKey,true molecular formula,PFAS class/subclass if available,precursor m/z,ion mode,adduct,number of candidates,FragAnnotor true rank,FragAnnotor top-1 candidate SMILES,FragAnnotor top-1 candidate InChIKey,FragAnnotor top-1 score,FragAnnotor status,FragAnnotor native_or_fallback,CFM-ID true rank,CFM-ID top-1 candidate SMILES,CFM-ID top-1 candidate InChIKey,CFM-ID top-1 score,CFM-ID status,CFM-ID native_or_fallback,SIRIUS true rank,SIRIUS top-1 candidate SMILES,SIRIUS top-1 candidate InChIKey,SIRIUS top-1 score,SIRIUS status,SIRIUS native_or_fallback,MS2DeepScore true rank,MS2DeepScore top-1 candidate SMILES,MS2DeepScore top-1 candidate InChIKey,MS2DeepScore top-1 score,MS2DeepScore status,MS2DeepScore native_or_fallback,top-1 Tanimoto similarity,whether FragAnnotor beats CFM-ID,rank improvement over CFM-ID,whether FragAnnotor beats SIRIUS,rank improvement over SIRIUS,whether FragAnnotor beats MS2DeepScore,rank improvement over MS2DeepScore,failure category if applicable
CASMI2022,133,133,,CCCC(O)CC=CCC=CCCCC(=O)NC(CCC(=O)O)C(=O)O,CASMI_MOL_1196930,C19H31NO6,,392.2040554259,P,[M+Na]+,2001,19.0,CC1(CCCC(=O)NCCOCCOCC(=O)NCCCN=[N+]=[N-])N=N1,CASMI_MOL_717026,0.8132310376393289,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,CC1(CCCC(=O)NCCOCCOCC(=O)NCCCN=[N+]=[N-])N=N1,CASMI_MOL_717026,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.12658227848101267,False,,False,,False,,missed_top10
CASMI2022,134,134,,CC1=CC(=O)CC(C)(C)C1(O)C=CC(C)OC1OC(COC(=O)CC(C)(O)CC(=O)O)C(O)C(O)C1O,CASMI_MOL_1196932,C25H38O12,,553.225502325156,P,[M+Na]+,2001,1.0,CC1=CC(=O)CC(C)(C)C1(O)C=CC(C)OC1OC(COC(=O)CC(C)(O)CC(=O)O)C(O)C(O)C1O,CASMI_MOL_1196932,0.8673763090621454,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC1=CC(=O)CC(C)(C)C1(O)C=CC(C)OC1OC(COC(=O)CC(C)(O)CC(=O)O)C(O)C(O)C1O,CASMI_MOL_1196932,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,135,135,,CCC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)CC)c1,CASMI_MOL_1196933,C22H29N3O,,352.237811279235,P,[M+H]+,2001,117.0,CC(C)C(C)(CO)NC(=O)NC1CCN(Cc2ccc(F)cc2)CC1,CASMI_MOL_729070,0.8210767823772144,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,117.0,CC(C)C(C)(CO)NC(=O)NC1CCN(Cc2ccc(F)cc2)CC1,CASMI_MOL_729070,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.13513513513513514,False,,False,0.0,False,,missed_top10
CASMI2022,136,136,,CC(C)CCCCCCC(O)C1CC(CO)OC1=O,CASMI_MOL_1196934,C15H28O4,,273.205748250264,P,[M+H]+,2001,1.0,CC(C)CCCCCCC(O)C1CC(CO)OC1=O,CASMI_MOL_1196934,0.8484668423032222,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC(C)CCCCCCC(O)C1CC(CO)OC1=O,CASMI_MOL_1196934,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,137,137,,COc1cc2c(cc1OC)C1(O)C(=O)c3ccc(O)c(CC=C(C)C)c3OC1CO2,CASMI_MOL_1196935,C23H24O7,,413.159051409611,P,[M+H]+,2001,1.0,COc1cc2c(cc1OC)C1(O)C(=O)c3ccc(O)c(CC=C(C)C)c3OC1CO2,CASMI_MOL_1196935,0.8485139212085917,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,COc1cc2c(cc1OC)C1(O)C(=O)c3ccc(O)c(CC=C(C)C)c3OC1CO2,CASMI_MOL_1196935,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,138,138,,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1O)OCO3)CC(C)C(C)C2,CASMI_MOL_1196936,C22H26O6,,387.179762289554,P,[M+H]+,2001,1.0,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1O)OCO3)CC(C)C(C)C2,CASMI_MOL_1196936,0.8481099847756874,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1O)OCO3)CC(C)C(C)C2,CASMI_MOL_1196936,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,139,139,,CC1OC(OC2C(Oc3c(-c4ccc(O)cc4)oc4cc(OC5OC(CO)C(O)C(O)C5OC(=O)C=Cc5ccc(O)cc5)cc(O)c4c3=O)OC(CO)C(O)C2O)C(O)C(O)C1O,CASMI_MOL_1196937,C42H46O22,,903.254552637546,P,[M+H]+,631,7.0,CC(=O)OCc1cc(-n2c(O)c3c(c2O)C2CC(=O)NCC2C3=O)ccc1-c1ccccc1COC(=O)C=Cc1ccc(OC(=O)c2ccc(OCCCC(F)(F)C(F)(F)F)cc2)cc1,CASMI_MOL_763096,0.19997352004302305,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,,,,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.1780821917808219,False,,False,,False,,top10_only
CASMI2022,14,14,,COc1ccc(C(O)C(C)Oc2ccc(C3OC(c4ccc5c(c4)OCO5)C(C)C3C)cc2OC)cc1O,CASMI_MOL_1196801,C30H34O8,,545.213786033657,P,[M+Na]+,2001,1.0,COc1ccc(C(O)C(C)Oc2ccc(C3OC(c4ccc5c(c4)OCO5)C(C)C3C)cc2OC)cc1O,CASMI_MOL_1196801,0.8470118788372851,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,COc1ccc(C(O)C(C)Oc2ccc(C3OC(c4ccc5c(c4)OCO5)C(C)C3C)cc2OC)cc1O,CASMI_MOL_1196801,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,140,140,,CC=CC=CCCCC=CCc1cc(=O)c(C)c(O)o1,CASMI_MOL_1196939,C17H22O3,,275.163851548862,P,[M+H]+,2001,1.0,CC=CC=CCCCC=CCc1cc(=O)c(C)c(O)o1,CASMI_MOL_1196939,0.848136386555763,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC=CC=CCCCC=CCc1cc(=O)c(C)c(O)o1,CASMI_MOL_1196939,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,141,141,,COc1ccc(-c2cc(=O)c3c(OC)cc(OC)c(OC)c3o2)cc1,CASMI_MOL_1196941,C19H18O6,,365.099067602426,P,[M+Na]+,2001,1.0,COc1ccc(-c2cc(=O)c3c(OC)cc(OC)c(OC)c3o2)cc1,CASMI_MOL_1196941,0.8825674766874475,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,COc1ccc(-c2cc(=O)c3c(OC)cc(OC)c(OC)c3o2)cc1,CASMI_MOL_1196941,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,142,142,,COc1ccc(C2OCC3C(c4ccc5c(c4)OCO5)OCC23)cc1OC,CASMI_MOL_1196942,C21H22O6,,371.148665955677,P,[M+H]+,2001,1.0,COc1ccc(C2OCC3C(c4ccc5c(c4)OCO5)OCC23)cc1OC,CASMI_MOL_1196942,0.8493761590637683,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,COc1ccc(C2OCC3C(c4ccc5c(c4)OCO5)OCC23)cc1OC,CASMI_MOL_1196942,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,143,143,,CC=C(C)C(=O)OC(C(O)c1cc2ccc(=O)oc2cc1OC)C(C)(C)O,CASMI_MOL_1196943,C20H24O7,,377.159048235277,P,[M+H]+,2001,79.0,Nc1nc(OCCc2cc[nH]c2)nc2c1ncn2C1OC(CO)C(O)C1O,CASMI_MOL_790129,0.8060680274865548,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,Nc1nc(OCCc2cc[nH]c2)nc2c1ncn2C1OC(CO)C(O)C1O,CASMI_MOL_790129,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.07,False,,False,,False,,missed_top10
CASMI2022,144,144,,CC1CC=CC(C(=O)O)C1(C)Cc1c(CO)coc1O,CASMI_MOL_1196944,C15H20O5,,281.138108031761,P,[M+H]+,2001,1.0,CC1CC=CC(C(=O)O)C1(C)Cc1c(CO)coc1O,CASMI_MOL_1196944,0.8489720393791323,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC1CC=CC(C(=O)O)C1(C)Cc1c(CO)coc1O,CASMI_MOL_1196944,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,145,145,,CC1OC(OC2C(Oc3c(-c4ccc(O)cc4)oc4cc(OC5OC(COC(=O)C=Cc6ccc(O)cc6)C(O)C(O)C5O)cc(O)c4c3=O)OC(CO)C(O)C2O)C(O)C(O)C1O,CASMI_MOL_1196938,C42H46O22,,903.254591557378,P,[M+H]+,316,7.0,CCOc1cc2c3c(c(OCC)cc4c3c1C(=O)N(C(CCCCNC(=O)C1CSSC1)C(=O)NC)C4=O)C(=O)N(C(CCCCNC(=O)C1CSSC1)C(=O)NC)C2=O,CASMI_MOL_763240,0.20056288918250872,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,,,,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.09375,False,,False,,False,,top10_only
CASMI2022,146,146,,CC(=O)OC1C(=O)C2=C(C(=O)CC3C2(C)CCC(OC(=O)CC(=O)O)C3(C)C)C2(C)C(=O)CC(C(C)CC(=O)CC(C)C(=O)O)C12C,CASMI_MOL_1196945,C35H46O12,,659.305358886719,P,[M+H]+,1277,200.0,C=C(F)C(=O)N1CCC(n2ncc3c(N4CC(C)(N(C)C)C4)nc4c(F)c(-c5cccc6cccc(C#N)c56)c(C)cc4c32)CC1CC#N,CASMI_MOL_808547,0.19998510443947798,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,,,,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.11188811188811189,False,,False,,False,,missed_top10
CASMI2022,147,147,,CC(=CCCC(C)OC1OC(CO)C(O)C(O)C1O)CCC1CC(=O)OC1(C)C,CASMI_MOL_1196946,C21H36O8,,417.247928865327,P,[M+H]+,2001,1.0,CC(=CCCC(C)OC1OC(CO)C(O)C(O)C1O)CCC1CC(=O)OC1(C)C,CASMI_MOL_1196946,0.8489358223618257,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC(=CCCC(C)OC1OC(CO)C(O)C(O)C1O)CCC1CC(=O)OC1(C)C,CASMI_MOL_1196946,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,148,148,,CC(C)=CCCC(=CCCC(C)=CCC(O)C(C)=CCO)CO,CASMI_MOL_1196947,C20H34O3,,345.239577329631,P,[M+Na]+,2001,1.0,CC(C)=CCCC(=CCCC(C)=CCC(O)C(C)=CCO)CO,CASMI_MOL_1196947,0.8477736458131522,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC(C)=CCCC(=CCCC(C)=CCC(O)C(C)=CCO)CO,CASMI_MOL_1196947,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,149,149,,COc1ccc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2O)cc1,CASMI_MOL_1196948,C21H20O6,,369.132758072946,P,[M+H]+,2001,1.0,COc1ccc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2O)cc1,CASMI_MOL_1196948,0.8473994770222567,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,COc1ccc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2O)cc1,CASMI_MOL_1196948,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,15,15,,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CCO)CC4)ccc3OCC)nc12,CASMI_MOL_1196802,C23H32N6O5S,,505.221679905913,P,[M+H]+,2001,320.0,[C-]#[N+]c1cccc(-n2nc(C)cc2C(=O)Cc2cccc(C(NCC3CC3)c3cccc4c3OCO4)c2)c1,CASMI_MOL_69672,0.8441079508875357,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,320.0,[C-]#[N+]c1cccc(-n2nc(C)cc2C(=O)Cc2cccc(C(NCC3CC3)c3cccc4c3OCO4)c2)c1,CASMI_MOL_69672,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.1111111111111111,False,,False,0.0,False,,missed_top10
CASMI2022,150,150,,C=C1CCC2C(C)(C(=O)O)CCC(OC(C)=O)C2(C)C1CCC(C)=CCO,CASMI_MOL_1196949,C22H34O5,,379.245232516541,P,[M+H]+,2001,1.0,C=C1CCC2C(C)(C(=O)O)CCC(OC(C)=O)C2(C)C1CCC(C)=CCO,CASMI_MOL_1196949,0.7918242684706239,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,C=C1CCC2C(C)(C(=O)O)CCC(OC(C)=O)C2(C)C1CCC(C)=CCO,CASMI_MOL_1196949,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,151,151,,C=C(Oc1cccc(C(=O)O)c1)C(=O)OC,CASMI_MOL_1196950,C11H10O5,,223.059992250151,P,[M+H]+,1793,1.0,C=C(Oc1cccc(C(=O)O)c1)C(=O)OC,CASMI_MOL_1196950,0.8669138976542173,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,C=C(Oc1cccc(C(=O)O)c1)C(=O)OC,CASMI_MOL_1196950,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,152,152,,O=C(O)C=CCCCCCC(=O)O,CASMI_MOL_1196951,C9H14O4,,209.078338623047,P,[M+Na]+,2001,1.0,O=C(O)C=CCCCCCC(=O)O,CASMI_MOL_1196951,0.8497370167623525,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,O=C(O)C=CCCCCCC(=O)O,CASMI_MOL_1196951,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,153,153,,CC(OC1OC(COC2OCC(O)(CO)C2O)C(O)C(O)C1O)C1CC(=O)OC1(C)C,CASMI_MOL_1196952,C19H32O12,,475.17834109672,P,[M+Na]+,2001,1.0,CC(OC1OC(COC2OCC(O)(CO)C2O)C(O)C(O)C1O)C1CC(=O)OC1(C)C,CASMI_MOL_1196952,0.8495970611819479,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC(OC1OC(COC2OCC(O)(CO)C2O)C(O)C(O)C1O)C1CC(=O)OC1(C)C,CASMI_MOL_1196952,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,154,154,,N#CC=C1CCC(O)CC1OC1OC(CO)C(O)C(O)C1O,CASMI_MOL_1196953,C14H21NO7,,338.120757952349,P,[M+Na]+,2001,1.0,N#CC=C1CCC(O)CC1OC1OC(CO)C(O)C(O)C1O,CASMI_MOL_1196953,0.8491501731005641,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,N#CC=C1CCC(O)CC1OC1OC(CO)C(O)C(O)C1O,CASMI_MOL_1196953,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,155,155,,CN1CCCC1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,CASMI_MOL_1196954,C22H26N2O2S,,383.178221106453,P,[M+H]+,2001,613.0,O=C(CCOCCNC(=O)OC1CCC=CCCC1)On1c(O)ccc1O,CASMI_MOL_860559,0.7785662916308748,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,613.0,O=C(CCOCCNC(=O)OC1CCC=CCCC1)On1c(O)ccc1O,CASMI_MOL_860559,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.1348314606741573,False,,False,0.0,False,,missed_top10
CASMI2022,156,156,,CC1(OC2OC(CO)C(O)C(O)C2O)C(=O)CC2CC1C2(C)C,CASMI_MOL_1196955,C16H26O7,,331.175020785177,P,[M+H]+,2001,1.0,CC1(OC2OC(CO)C(O)C(O)C2O)C(=O)CC2CC1C2(C)C,CASMI_MOL_1196955,0.850387660149737,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC1(OC2OC(CO)C(O)C(O)C2O)C(=O)CC2CC1C2(C)C,CASMI_MOL_1196955,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,157,157,,COc1cc2c(cc1O)CCc1cc(O)ccc1-2,CASMI_MOL_1196956,C15H14O3,,243.101852416992,P,[M+H]+,2001,1.0,COc1cc2c(cc1O)CCc1cc(O)ccc1-2,CASMI_MOL_1196956,0.878387296128298,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,COc1cc2c(cc1O)CCc1cc(O)ccc1-2,CASMI_MOL_1196956,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,158,158,,C=C1C(=O)N(CCCC(=O)O)C2(O)C=C3C=CC(OC(=O)C=CC=CC(C)CC)C(C)C3(C)CC12O,CASMI_MOL_1196958,C28H37NO7,,500.26370961297,P,[M+H]+,2001,4.0,CCCOC1CC2C(C1(N)CC(=O)OC(C)OC(=O)OC1CC3CCC1(C)C3(C)C)C2(F)C(=O)O,CASMI_MOL_886369,0.8343744720182638,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,4.0,CCCOC1CC2C(C1(N)CC(=O)OC(C)OC(=O)OC1CC3CCC1(C)C3(C)C)C2(F)C(=O)O,CASMI_MOL_886369,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.13445378151260504,False,,False,0.0,False,,not_top1_but_top5
CASMI2022,159,159,,C=C1CCCC(C)(C)C12C=CC(C(=O)O)CC2,CASMI_MOL_1196914,C15H22O2,,235.169138407502,P,[M+H]+,2001,1.0,C=C1CCCC(C)(C)C12C=CC(C(=O)O)CC2,CASMI_MOL_1196914,0.8556652777645545,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,C=C1CCCC(C)(C)C12C=CC(C(=O)O)CC2,CASMI_MOL_1196914,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,16,16,,CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC,CASMI_MOL_1196803,C36H75N,,522.596526377514,P,[M+H]+,103,1.0,CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC,CASMI_MOL_1196803,0.8475129256433164,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC,CASMI_MOL_1196803,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,160,160,,CC(O)(CC(=O)O)CC(=O)OC1CC2(C)C3=C(CCC2C(C)(C)C1O)C1(C)CCC(C(CO)CCC(O)C(C)(C)O)C1(C)C(O)C3,CASMI_MOL_1196959,C36H60O10,,675.407116912686,P,[M+Na]+,658,1.0,CC(O)(CC(=O)O)CC(=O)OC1CC2(C)C3=C(CCC2C(C)(C)C1O)C1(C)CCC(C(CO)CCC(O)C(C)(C)O)C1(C)C(O)C3,CASMI_MOL_1196959,0.8482860139361645,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC(O)(CC(=O)O)CC(=O)OC1CC2(C)C3=C(CCC2C(C)(C)C1O)C1(C)CCC(C(CO)CCC(O)C(C)(C)O)C1(C)C(O)C3,CASMI_MOL_1196959,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,161,161,,COc1cc(C2OC(c3ccc4c(c3)OCO4)C(C)C2C)ccc1OC(C)C(O)c1ccc2c(c1)OCO2,CASMI_MOL_1196960,C30H32O8,,543.198551160103,P,[M+Na]+,2001,1.0,COc1cc(C2OC(c3ccc4c(c3)OCO4)C(C)C2C)ccc1OC(C)C(O)c1ccc2c(c1)OCO2,CASMI_MOL_1196960,0.8492943433110736,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,COc1cc(C2OC(c3ccc4c(c3)OCO4)C(C)C2C)ccc1OC(C)C(O)c1ccc2c(c1)OCO2,CASMI_MOL_1196960,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,162,162,,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,CASMI_MOL_1196961,C43H51N3O11,,808.339580864948,P,[M+Na]+,529,49.0,CC(CC(C)(C)C)c1ccc(Oc2ccc3c4c(ccc(Oc5ccc(C(C)(C)CC(C)(C)C)cc5)c24)C(=O)N(CCc2c(F)c(F)c(F)c(F)c2F)C3=O)cc1,CASMI_MOL_895023,0.2039367678788467,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,,,,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.07971014492753623,False,,False,,False,,missed_top10
CASMI2022,163,163,,CCC(C)C1NC(=O)C2CCCN2C(=O)C(C(C)CC)NC(=O)c2ccccc2NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(C)NC(=O)C(C(C)O)NC1=O,CASMI_MOL_1196962,C40H55N7O9,,778.412071426478,P,[M+H]+,361,30.0,CCCCc1ccc(-c2ccc(C(=O)NC(CCN)C(=O)NC(C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)C(F)(F)F)C(C)O)cc2)cc1,CASMI_MOL_895656,0.20057484313223883,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,,,,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.11290322580645161,False,,False,,False,,missed_top10
CASMI2022,164,164,,CCC(C)=CC=CCC(=O)OCC(O)C(O)C(O)C(O)CO,CASMI_MOL_1196963,C15H26O7,,319.174937465293,P,[M+H]+,2001,1.0,CCC(C)=CC=CCC(=O)OCC(O)C(O)C(O)C(O)CO,CASMI_MOL_1196963,0.8494971215562988,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CCC(C)=CC=CCC(=O)OCC(O)C(O)C(O)C(O)CO,CASMI_MOL_1196963,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,165,165,,CC1OC(OC2C(Oc3c(-c4ccc(O)cc4)oc4cc(OC5OC(CO)C(O)C(O)C5OC(=O)C=Cc5ccc(O)cc5)cc(O)c4c3=O)OC(CO)C(O)C2O)C(O)C(O)C1O,CASMI_MOL_1196937,C42H46O22,,903.254435229549,P,[M+H]+,631,26.0,CCOc1cc2c3c(c(OCC)cc4c3c1C(=O)N(C(CCCCNC(=O)C1CSSC1)C(=O)NC)C4=O)C(=O)N(C(CCCCNC(=O)C1CSSC1)C(=O)NC)C2=O,CASMI_MOL_763240,0.19999823148923493,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,,,,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.096,False,,False,,False,,missed_top10
CASMI2022,166,166,,CC1(C)CC(O)CC2(C)OC(=O)C=C12,CASMI_MOL_1196964,C11H16O3,,197.117068765905,P,[M+H]+,2001,1.0,CC1(C)CC(O)CC2(C)OC(=O)C=C12,CASMI_MOL_1196964,0.8697245844582758,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC1(C)CC(O)CC2(C)OC(=O)C=C12,CASMI_MOL_1196964,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,167,167,,CC(C(=O)O)C1CC2(C)C(=CCCC2C)C(O)C1O,CASMI_MOL_1196965,C15H24O4,,291.156443456133,P,[M+Na]+,2001,1.0,CC(C(=O)O)C1CC2(C)C(=CCCC2C)C(O)C1O,CASMI_MOL_1196965,0.9056742538679533,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC(C(=O)O)C1CC2(C)C(=CCCC2C)C(O)C1O,CASMI_MOL_1196965,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,168,168,,CC=CC=CC(=O)OC1C(C)C(C(C)CC(C)=CC)OC(=O)C1(C)O,CASMI_MOL_1196966,C20H30O5,,373.197929451086,P,[M+Na]+,2001,1.0,CC=CC=CC(=O)OC1C(C)C(C(C)CC(C)=CC)OC(=O)C1(C)O,CASMI_MOL_1196966,0.8517879737148392,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC=CC=CC(=O)OC1C(C)C(C(C)CC(C)=CC)OC(=O)C1(C)O,CASMI_MOL_1196966,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,169,169,,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,CASMI_MOL_1196967,C35H36ClNO3S,,586.21728515625,P,[M+H]+,2001,58.0,COc1nc(NC2CCN(C(=O)C=Cc3cc(C)nc(C)n3)C2)c2cnc(-c3cccc4ccc(F)c(F)c34)c(F)c2n1,CASMI_MOL_930257,0.19999999516901004,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,,,,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.14285714285714285,False,,False,,False,,missed_top10
